Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Binary_Credit_Score,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
2,23.0,12.0,17484.02,5.0,5.0,33.0,3.0,4.0,18.0,17.0,6.0,2483.63,38.49,2,43.67,80.49,6,314.94,3577,1,0,20,0,0,0,1,0,1,1,0,0,0
3,23.0,12.0,17484.02,5.0,5.0,1935.0,3.0,9.0,18.0,12.0,6.0,2483.63,30.23,2,43.67,153.83,5,231.6,3577,1,0,20,0,0,0,1,0,1,1,0,0,0
4,23.0,12.0,17484.02,5.0,5.0,33.0,3.0,9.0,18.0,17.0,6.0,2483.63,25.88,2,43.67,179.82,6,215.6,3577,1,0,20,0,0,0,1,0,1,1,0,0,0
5,24.0,12.0,17484.02,5.0,5.0,33.0,3.0,9.0,15.0,17.0,6.0,2483.63,29.0,2,43.67,74.44,6,320.99,3577,1,0,20,0,0,0,1,0,1,1,0,0,0
7,23.0,12.0,17484.02,5.0,5.0,33.0,3.0,7.0,21.0,17.0,1588.0,2483.63,32.71,2,43.67,161.08,6,234.34,3577,1,0,20,0,0,0,1,0,1,1,0,0,0
2,32.0,10.0,17455.36,7.0,10.0,21.0,7.0,52.0,19.0,3.49,12.0,1657.79,34.25,2,58.8,143.96,6,209.51,3578,2,0,9,0,0,1,1,1,1,0,1,0,0
4,32.0,10.0,17455.36,7.0,10.0,21.0,7.0,52.0,16.0,1.49,12.0,1657.79,31.21,2,58.8,45.39,5,298.08,3578,2,0,9,0,0,1,1,1,1,0,1,0,0
5,32.0,10.0,17455.36,7.0,10.0,21.0,7.0,47.0,16.0,1.49,17.0,1657.79,33.4,2,58.8,165.14,6,188.32,3578,2,0,9,0,0,1,1,1,1,0,1,0,0
8,32.0,10.0,17455.36,7.0,10.0,1729.0,7.0,52.0,16.0,1.49,17.0,1657.79,24.6,2,58.8,80.07,6,273.39,3578,2,0,10,0,0,1,1,1,1,0,1,0,0
1,43.0,3.0,174353.0,2.0,4.0,6.0,3.0,13.0,10.0,8.75,1.0,405.65,27.72,1,380.72,1211.04,6,172.17,3581,0,1,28,0,0,0,1,0,0,0,1,0,1
2,43.0,3.0,174353.0,2.0,4.0,6.0,3.0,13.0,10.0,8.75,1.0,405.65,32.52,1,380.72,182.6312891667302,2,1051.81,3581,0,1,28,0,0,0,1,0,0,0,1,0,1
3,43.0,3.0,174353.0,2.0,4.0,6.0,3.0,17.0,10.0,8.75,1.0,405.65,41.11,1,380.72,752.37,6,630.85,3581,0,1,29,0,0,0,1,0,0,0,1,0,1
5,43.0,3.0,174353.0,2.0,4.0,6.0,3.0,13.0,10.0,8.75,2.0,405.65,32.67,1,380.72,182.6312891667302,6,306.48,3581,0,1,29,0,0,0,1,0,0,0,1,0,1
3,37.0,6.0,32470.08,6.0,6.0,19.0,2.0,13.0,14.0,17.11,7.0,1456.87,33.33,2,51.99,120.71,6,390.69,3582,1,0,17,0,0,0,0,0,1,0,0,0,1
4,37.0,6.0,32470.08,6.0,6.0,19.0,2.0,17.0,15.0,17.11,7.0,1456.87,23.57,2,51.99,317.58,6,193.82,3582,1,0,17,0,0,0,0,0,1,0,0,0,1
7,37.0,6.0,32470.08,6.0,6.0,19.0,2.0,13.0,14.0,17.11,11.0,1456.87,38.03,2,51.99,341.69,6,169.7,3582,1,0,17,0,0,0,0,0,1,0,0,0,1
8,37.0,6.0,32470.08,6.0,6.0,19.0,2.0,13.0,14.0,17.11,11.0,1456.87,37.93,2,51.99,182.6312891667302,6,152.1,3582,1,0,17,0,0,0,0,0,1,0,0,0,1
1,23.0,14.0,16653.5,3.0,2.0,7.0,2.0,9.0,9.0,11.5,4.0,574.43,39.69,0,20.63,55.74,6,323.21,3583,0,1,15,0,0,0,1,0,0,0,1,0,0
3,23.0,14.0,16653.5,3.0,2.0,7.0,2.0,11.0,11.0,11.5,4.0,574.43,34.48,1,20.63,74.1,5,294.85,3583,0,1,15,0,0,0,1,0,0,0,1,0,0
8,23.0,14.0,16653.5,3.0,2.0,7.0,2.0,11.0,11.0,11.5,8.0,574.43,36.02,1,20.63,116.27,6,262.68,3583,0,1,16,0,0,0,1,0,0,0,1,0,0
2,27.0,13.0,49847.55,9.0,5.0,18.0,3.0,17.0,16.0,2.77,8.0,2173.47,28.79,2,71.68,123.4,2,443.42,3584,2,0,19,0,0,0,0,1,0,0,0,1,1
8,27.0,13.0,49847.55,9.0,5.0,18.0,3.0,22.0,18.0,2.77,12.0,2173.47,28.48,2,71.68,47.73,2,519.09,3584,2,0,20,0,0,0,0,1,0,0,0,1,1
2,35.0,4.0,71282.14,2.0,4.0,11.0,1.0,9.0,2.0,5.98,2.0,1440.78,28.35,1,37.79,140.01,1,642.92,3585,0,1,32,0,0,0,0,1,0,0,0,0,0
8,36.0,4.0,71282.14,2.0,4.0,11.0,1.0,9.0,4.0,5.98,5.0,1440.78,36.61,1,37.79,99.49,2,693.43,3585,0,1,32,0,0,0,0,1,0,0,0,0,0
1,34.0,12.0,129561.96,2.0,3.0,11.0,3.0,23.0,3.0,6.65,0.0,0.54,23.77,1,220.59,641.34,4,490.86,3589,0,0,32,0,0,0,0,1,0,0,1,0,0
2,34.0,12.0,129561.96,2.0,3.0,11.0,3.0,26.0,3.0,5.65,0.0,0.54,34.35,1,220.59,842.38,6,309.82,3589,0,0,33,0,0,0,0,1,0,0,1,0,0
8,34.0,12.0,129561.96,2.0,3.0,11.0,3.0,26.0,1.0,6.65,2.0,0.54,38.38,1,220.59,133.66,1,968.54,3589,0,0,33,0,0,0,0,1,0,0,1,0,0
1,24.0,13.0,20837.54,4.0,6.0,4.0,1.0,8.0,5.0,10.49,2.0,1160.42,28.89,1,16.87,148.81,6,294.77,3594,0,0,23,0,0,0,1,0,0,0,0,0,0
2,25.0,13.0,20837.54,4.0,6.0,4.0,1.0,8.0,2.0,10.49,2.0,1160.42,35.19,1,16.87,69.22,2,334.35,3594,0,0,23,0,0,0,1,0,0,0,0,0,0
6,25.0,13.0,20837.54,4.0,6.0,4.0,1.0,11.0,2.0,10.49,2.0,1160.42,32.03,1,16.87,83.36,6,360.22,3594,0,0,23,0,0,0,1,0,0,0,0,0,0
8,25.0,13.0,20837.54,4.0,6.0,4.0,1.0,8.0,1.0,10.49,2.0,1160.42,25.1,1,16.87,114.35,3,299.23,3594,0,0,23,0,0,0,1,0,0,0,0,0,0
1,29.0,8.0,14773.62,5.0,3.0,23.0,5.0,10.0,11.0,12.16,6.0,2367.13,25.91,2,42.99,75.76,5,269.76,3595,1,0,12,0,1,1,1,0,0,0,0,1,0
8,30.0,8.0,14773.62,5.0,3.0,23.0,5.0,10.0,12.0,12.16,11.0,2367.13,37.73,2,42.99,23.86,3,301.66,3595,1,0,13,0,1,1,1,0,0,0,0,1,0
2,40.0,7.0,39294.3,9.0,10.0,30.0,3.0,47.0,20.0,7.14,728.0,1292.73,27.74,0,60.74,161.53,3,366.98,3596,2,0,13,0,0,0,1,1,0,0,0,0,0
3,40.0,7.0,39294.3,9.0,10.0,30.0,3.0,46.0,20.0,7.14,11.0,1292.73,27.19,2,60.74,93.31,3,435.19,3596,2,0,13,0,0,0,1,1,0,0,0,0,0
6,40.0,7.0,39294.3,9.0,10.0,30.0,3.0,47.0,20.0,0.14,11.0,1292.73,28.13,2,60.74,54.12,2,464.38,3596,2,0,13,0,0,0,1,1,0,0,0,0,0
7,40.0,7.0,39294.3,9.0,10.0,30.0,3.0,47.0,20.0,7.14,11.0,1292.73,31.86,2,60.74,159.03,3,369.47,3596,2,0,13,0,0,0,1,1,0,0,0,0,0
1,23.0,3.0,19296.24,2.0,7.0,2.0,2.0,9.0,7.0,8.76,4.0,826.02,36.7,1,25.33,99.32,5,322.25,3601,0,1,19,0,0,0,0,0,1,0,1,0,0
3,23.0,3.0,19296.24,2.0,7.0,2.0,2.0,9.0,4.0,15.76,4.0,826.02,31.77,1,25.33,89.63,3,311.94,3601,0,1,19,0,0,0,0,0,1,0,1,0,0
4,23.0,3.0,19296.24,2.0,7.0,2.0,2.0,9.0,7.0,8.76,4.0,826.02,25.64,1,25.33,115.28,6,316.29,3601,0,1,19,0,0,0,0,0,1,0,1,0,0
7,19.0,11.0,40854.02,2.0,4.0,6.0,1.0,2.0,3.0,9.58,2.0,462.84,31.9,1,26.26,128.54,3,460.45,3603,0,1,27,0,0,0,1,0,0,0,0,0,0
7,33.0,6.0,39799.4,5.0,7.0,12.0,3.0,10.0,4.0,1.06,1.0,1132.54,27.82,1,54.94,67.86,3,442.16,3604,0,0,16,0,0,0,0,1,0,0,1,0,0
1,24.0,13.0,51191.4,9.0,7.0,24.0,9.0,30.0,16.0,28.65,6.0,3288.66,36.98,0,238.64,109.96,4,376.6,3606,2,0,8,0,0,0,0,0,1,1,1,0,1
2,34.0,15.0,14243.26,1.0,1.0,7.0,1.0,7.0,8.0,5.06,3.0,1008.32,34.29,1,11.73,113.0,6,295.67,3607,0,1,26,0,1,0,0,0,0,0,0,0,0
4,34.0,15.0,14243.26,1.0,1.0,7.0,1.0,9.0,7.0,1.06,3.0,1008.32,29.16,1,11.73,164.16,6,244.5,3607,0,1,26,0,1,0,0,0,0,0,0,0,0
5,27.0,6.0,19441.41,9.0,8.0,31.0,2.0,39.0,23.0,4.43,10.0,2577.35,32.05,2,22.39,12.71,1,343.51,3611,2,0,16,0,0,0,1,0,1,0,0,0,0
7,27.0,6.0,19441.41,9.0,8.0,31.0,2.0,39.0,23.0,3.43,10.0,2577.35,30.96,2,22.39,108.29,6,297.94,3611,2,0,16,0,0,0,1,0,1,0,0,0,0
2,38.0,8.0,14450.43,9.0,6.0,21.0,9.0,39.0,20.0,26.96,6.0,3252.14,23.32,2,72.81,182.6312891667302,6,229.04,3613,2,0,8,0,1,0,1,1,1,0,1,1,1
7,38.0,8.0,14450.43,9.0,6.0,21.0,9.0,41.0,20.0,21.96,6.0,3252.14,28.11,2,72.81,130.58,6,202.13,3613,2,0,8,0,1,0,1,1,1,0,1,1,1
5,27.0,6.0,60485.13,9.0,7.0,15.0,8.0,19.0,21.0,5.15,15.0,1746.37,25.84,2,297.16,62.27,1,398.51,3615,2,0,14,0,1,1,1,1,0,0,0,1,1
6,27.0,6.0,60485.13,9.0,7.0,15.0,8.0,19.0,19.0,5.15,15.0,1746.37,34.51,0,297.16,91.64,2,379.14,3615,2,0,14,0,1,1,1,1,0,0,0,1,1
7,27.0,6.0,60485.13,9.0,7.0,15.0,288.0,19.0,21.0,5.15,15.0,1746.37,32.07,2,297.16,358.28,4,132.5,3615,2,0,14,0,1,1,1,1,0,0,0,1,1
1,35.0,5.0,38323.46,3.0,3.0,24.0,2.0,5.0,8.0,12.19,6.0,2064.68,39.71,2,42.22,182.6312891667302,6,153.64,3616,1,0,19,0,1,0,0,0,0,0,1,0,0
3,35.0,5.0,38323.46,3.0,3.0,24.0,2.0,9.0,12.0,18.19,6.0,2064.68,29.01,2,42.22,87.28,3,421.26,3616,1,0,19,0,1,0,0,0,0,0,1,0,0
4,35.0,5.0,38323.46,3.0,3.0,4870.0,2.0,5.0,11.0,11.19,6.0,2064.68,25.28,0,42.22,170.27,6,368.28,3616,1,0,19,0,1,0,0,0,0,0,1,0,0
7,36.0,5.0,38323.46,3.0,3.0,24.0,2.0,5.0,8.0,18.19,6.0,2064.68,31.43,2,42.22,264.85,6,273.69,3616,1,0,19,0,1,0,0,0,0,0,1,0,0
3,47.0,14.0,21450.3,6.0,6.0,7.0,4.0,13.0,16.0,3.85,1.0,464.67,33.22,0,59.4,44.77,2,321.08,3617,0,1,29,0,0,1,0,1,1,0,1,0,0
6,47.0,14.0,21450.3,6.0,6.0,7.0,4.0,13.0,16.0,0.85,1.0,464.67,25.89,1,59.4,91.56,6,314.29,3617,0,1,29,0,0,1,0,1,1,0,1,0,0
7,47.0,14.0,21450.3,6.0,6.0,7.0,4.0,13.0,16.0,6.85,5.0,464.67,35.72,1,59.4,168.59,6,237.26,3617,0,1,29,0,0,1,0,1,1,0,1,0,0
1,23.0,5.0,18569.39,10.0,5.0,18.0,8.0,24.0,17.0,19.43,7.0,3791.88,25.65,2,109.85,39.31,2,267.99,3619,2,0,11,0,0,1,1,1,1,1,0,1,1
2,23.0,5.0,18569.39,10.0,5.0,18.0,8.0,26.0,20.0,25.43,7.0,3791.88,24.34,2,109.85,55.59,4,271.7,3619,2,0,11,0,0,1,1,1,1,1,0,1,1
3,23.0,5.0,18569.39,10.0,5.0,18.0,8.0,24.0,17.0,19.43,7.0,3791.88,37.2,2,130.64,68.43,3,248.87,3619,2,0,11,0,0,1,1,1,1,1,0,1,1
5,23.0,5.0,18569.39,10.0,5.0,18.0,8.0,29.0,17.0,14.43,7.0,3791.88,25.38,2,130.64,46.05,3,271.25,3619,2,0,11,0,0,1,1,1,1,1,0,1,1
7,23.0,5.0,18569.39,10.0,5.0,18.0,8.0,24.0,17.0,19.43,7.0,3791.88,37.72,2,130.64,65.9,6,281.4,3619,2,0,11,0,0,1,1,1,1,1,0,1,1
8,23.0,5.0,18569.39,10.0,5.0,18.0,8.0,24.0,17.0,19.43,8.0,3791.88,32.97,2,130.64,44.15,2,263.14,3619,2,0,12,0,0,1,1,1,1,1,0,1,1
2,27.0,8.0,56270.8,6.0,5.0,23.0,5.0,47.0,22.0,28.19,10.0,3514.71,28.92,2,129.09,96.62,3,488.32,3620,2,0,11,0,1,1,0,0,1,0,0,1,1
7,27.0,8.0,56270.8,6.0,5.0,23.0,5.0,40.0,25.0,28.19,10.0,3514.71,31.46,2,129.09,111.27,2,463.67,3620,2,0,11,0,1,1,0,0,1,0,0,1,1
6,33.0,14.0,14513.88,10.0,10.0,33.0,6.0,34.0,23.0,24.45,11.0,3114.29,29.3,2,42771.0,38.99,4,272.32,3623,2,0,10,0,1,0,0,1,1,1,0,1,0
1,28.0,3.0,43067.01,8.0,6.0,28.0,9.0,36.0,24.0,23.35,12.0,4279.61,32.3,2,258.92,182.6312891667302,2,202.3,3626,2,0,13,0,0,1,1,1,1,0,1,0,1
5,28.0,3.0,43067.01,8.0,6.0,28.0,9.0,33.0,22.0,23.35,12.0,4279.61,34.88,2,258.92,56.4,2,283.57,3626,2,0,13,0,0,1,1,1,1,0,1,0,1
6,28.0,3.0,43067.01,8.0,6.0,28.0,9.0,36.0,22.0,23.35,12.0,4279.61,34.33,2,258.92,137.49,3,212.48,3626,2,0,14,0,0,1,1,1,1,0,1,0,1
1,34.0,7.0,19466.45,8.0,10.0,19.0,8.0,52.0,24.0,29.07,9.0,3368.01,39.88,2,66.74,95.19,4,298.0,3628,2,0,12,0,1,1,1,0,0,1,1,1,0
2,34.0,7.0,19466.45,8.0,10.0,19.0,8.0,48.0,27.0,29.07,9.0,3368.01,35.78,2,66.74,174.27,6,238.91,3628,2,0,12,0,1,1,1,0,0,1,1,1,0
7,35.0,7.0,19466.45,8.0,10.0,19.0,8.0,48.0,22.0,26.07,13.0,3368.01,25.02,0,66.74,31.16,2,342.03,3628,2,0,12,0,1,1,1,0,0,1,1,1,0
1,43.0,10.0,17889.4,1.0,1.0,4.0,4.0,6.0,5.0,0.93,3.0,1035.28,23.75,1,52669.0,81.55,6,275.59,3630,0,1,27,0,1,1,0,1,0,0,0,0,0
5,43.0,10.0,17889.4,1.0,1.0,4.0,4.0,7.0,5.0,0.93,7.0,1035.28,38.24,1,57.34,56.65,6,300.49,3630,0,1,27,0,1,1,0,1,0,0,0,0,0
2,35.0,12.0,32181.66,3.0,3.0,7.0,4.0,12.0,7.0,3.66,0.0,1072.42,37.42,1,63.83,102.85,3,336.4,3632,0,1,27,0,0,1,1,1,0,0,0,0,1
3,35.0,12.0,32181.66,3.0,3.0,7.0,4.0,12.0,8.0,3.66,2.0,1072.42,31.12,1,63.83,126.54,6,342.71,3632,0,1,27,0,0,1,1,1,0,0,0,0,1
4,35.0,12.0,32181.66,3.0,3.0,7.0,4.0,12.0,5.0,3.66,2.0,1072.42,33.5,0,63.83,182.6312891667302,6,336.14,3632,0,1,28,0,0,1,1,1,0,0,0,0,1
7,35.0,12.0,32181.66,3.0,3.0,7.0,4.0,12.0,5.0,9.66,2.0,1072.42,31.79,1,63.83,44.54,2,384.7,3632,0,1,28,0,0,1,1,1,0,0,0,0,1
8,35.0,12.0,32181.66,3.0,3.0,7.0,4.0,15.0,5.0,3.66,2.0,1072.42,28.51,1,63.83,16.48,1,402.76,3632,0,1,28,0,0,1,1,1,0,0,0,0,1
7,38.0,9.0,18683.75,8.0,8.0,29.0,7.0,22.0,21.0,20.96,6.0,3532.63,32.57,0,101.06,42.76,4,308.17,3637,2,0,2,0,1,0,1,1,0,1,1,0,0
5,27.0,4.0,103026.8,7.0,6.0,16.0,6.0,23.0,15.0,11.75,8.0,253.63,25.87,2,414.2,148.81,1,552.45,3638,1,1,8,0,1,0,1,1,1,1,0,0,0
5,25.0,14.0,34898.9,7.0,4.0,7.0,2.0,13.0,14.0,18.48,8.0,198.75,25.13,0,325.15,88.53,2,436.75,3640,1,1,20,0,0,1,0,0,0,0,1,0,0
8,25.0,14.0,34898.9,7.0,4.0,7.0,2.0,12.0,17.0,15.48,8.0,198.75,26.36,2,325.15,242.44,4,302.84,3640,1,1,21,0,0,1,0,0,0,0,1,0,0
1,24.0,14.0,56420.52,7.0,5.0,21.0,5.0,31.0,18.0,15.37,8.0,1412.35,29.57,2,166.0,95.34,1,470.63,3641,2,0,13,0,0,0,0,1,0,1,1,0,1
3,24.0,14.0,56420.52,7.0,5.0,21.0,5.0,31.0,20.0,15.37,8.0,1412.35,41.36,2,166.0,61.03,1,504.94,3641,2,0,14,0,0,0,0,1,0,1,1,0,1
4,24.0,14.0,56420.52,7.0,5.0,21.0,5.0,28.0,17.0,15.37,8.0,1412.35,29.5,2,54057.0,355.99,5,249.98,3641,2,0,14,0,0,0,0,1,0,1,1,0,1
6,24.0,14.0,56420.52,7.0,5.0,21.0,5.0,35.0,17.0,15.37,8.0,1412.35,34.53,2,166.0,95.33,1,470.64,3641,2,0,14,0,0,0,0,1,0,1,1,0,1
8,24.0,14.0,56420.52,7.0,5.0,21.0,5.0,31.0,17.0,15.37,9.0,1412.35,28.6,2,166.0,182.6312891667302,3,315.33,3641,2,0,14,0,0,0,0,1,0,1,1,0,1
4,21.0,12.0,163851.12,5.0,5.0,8.0,2.0,6.0,-1.0,11.39,6.0,533.48,40.62,1,139.12,93.73,1,1388.67,3642,0,1,33,0,0,0,0,1,0,0,0,1,0
7,21.0,12.0,163851.12,5.0,5.0,8.0,2.0,7.0,0.0,9.39,6.0,533.48,29.95,1,139.12,981.29,4,531.11,3642,0,1,33,0,0,0,0,1,0,0,0,1,0
1,29.0,4.0,16440.63,3.0,3.0,28.0,7.0,18.0,13.0,18.87,6.0,1946.81,30.54,0,47.99,111.5,6,241.02,3644,1,0,9,0,0,0,1,0,1,1,0,0,1
3,29.0,4.0,16440.63,3.0,3.0,28.0,7.0,19.0,13.0,13.87,6.0,1946.81,30.3,2,47.99,96.32,6,256.19,3644,1,0,9,0,0,0,1,0,1,1,0,0,1
5,29.0,4.0,16440.63,3.0,3.0,28.0,7.0,18.0,13.0,13.87,6.0,1946.81,28.92,2,47.99,88.0,5,254.51,3644,1,0,9,0,0,0,1,0,1,1,0,0,1
8,29.0,4.0,16440.63,3.0,3.0,28.0,7.0,18.0,13.0,13.87,6.0,1946.81,35.58,2,47.99,38.31,6,314.2,3644,1,0,9,0,0,0,1,0,1,1,0,0,1
5,18.0,3.0,114447.09,4.0,7.0,1.0,3.0,7.0,12.0,9.97,3.0,1175.67,38.22,1,180.64,1013.04,6,62.55,3646,0,1,21,0,0,1,0,0,0,1,0,0,0
8,19.0,3.0,114447.09,4.0,7.0,1.0,3.0,6.0,14.0,9.97,3.0,1175.67,26.17,1,180.64,68.57,1,957.02,3646,0,1,22,0,0,1,0,0,0,1,0,0,0
1,41.0,1.0,9795.07,7.0,8.0,29.0,6.0,64.0,18.0,4.01,12.0,2065.27,35.71,2,42.61,59.57,6,246.45,3647,2,0,5,0,1,0,1,0,0,0,1,1,0
3,41.0,1.0,9795.07,7.0,8.0,29.0,6.0,62.0,16.0,4.01,15.0,2065.27,36.53,2,42.61,29.84,6,276.18,3647,2,0,5,0,1,0,1,0,0,0,1,1,0
4,41.0,1.0,9795.07,7.0,8.0,29.0,6.0,62.0,19.0,4.01,15.0,2065.27,34.92,2,42.61,43.53,4,242.49,3647,2,0,5,0,1,0,1,0,0,0,1,1,0
6,41.0,1.0,9795.07,7.0,8.0,29.0,6.0,66.0,16.0,4.01,15.0,2065.27,27.97,2,42.61,49.54,6,256.48,3647,2,0,5,0,1,0,1,0,0,0,1,1,0
8,42.0,1.0,9795.07,7.0,8.0,29.0,6.0,62.0,14.0,4.01,15.0,2065.27,29.04,2,42.61,24.43,6,281.6,3647,2,0,5,0,1,0,1,0,0,0,1,1,0
4,20.0,9.0,40216.62,0.0,5.0,10.0,2.0,4.0,6.0,8.02,0.0,323.03,33.66,1,41.67,47.56,2,521.81,3650,0,1,26,0,1,0,0,0,0,0,0,1,0
2,22.0,8.0,33610.36,5.0,5.0,27.0,7.0,20.0,17.0,15.91,14.0,2228.91,28.43,2,162.77,137.63,6,275.39,3654,1,0,7,0,1,0,0,0,1,1,1,1,1
4,22.0,8.0,33610.36,5.0,5.0,27.0,7.0,20.0,15.0,17.91,14.0,2228.91,29.62,2,162.77,281.44,6,131.58,3654,1,0,7,0,1,0,0,0,1,1,1,1,1
6,23.0,8.0,33610.36,5.0,5.0,27.0,7.0,20.0,14.0,15.91,14.0,2228.91,27.0,2,162.77,265.29,4,127.73,3654,1,0,8,0,1,0,0,0,1,1,1,1,1
7,23.0,8.0,33610.36,5.0,5.0,27.0,7.0,20.0,17.0,15.91,630.0,2228.91,34.58,2,162.77,206.73,6,206.29,3654,1,0,8,0,1,0,0,0,1,1,1,1,1
8,23.0,8.0,33610.36,5.0,5.0,27.0,7.0,20.0,17.0,15.91,14.0,2228.91,34.73,2,162.77,221.17,4,171.85,3654,1,0,8,0,1,0,0,0,1,1,1,1,1
7,31.0,12.0,35600.2,0.0,3.0,9.0,3.0,0.0,12.0,6.63,4.0,577.57,33.07,1,50.65,268.65,4,263.77,3658,0,1,32,0,0,1,0,1,0,0,0,0,1
1,39.0,12.0,36585.12,6.0,10.0,28.0,8.0,52.0,23.0,0.59,12.0,1471.01,30.41,2,197.14,58.74,2,288.79,3659,2,0,13,0,0,0,1,1,1,0,1,1,1
3,39.0,12.0,36585.12,6.0,10.0,28.0,8.0,52.0,20.0,0.59,14.0,1471.01,28.7,2,378.13,42.33,2,305.21,3659,2,0,13,0,0,0,1,1,1,0,1,1,1
1,35.0,3.0,58192.44,9.0,8.0,31.0,7.0,64.0,13.0,17.23,11.0,3334.81,35.94,2,204.3,217.86,6,329.77,3660,2,0,5,0,0,1,0,0,0,1,1,1,1
4,35.0,3.0,58192.44,9.0,8.0,31.0,7.0,62.0,18.0,22.23,11.0,3334.81,34.11,2,204.3,429.82,5,107.82,3660,2,0,5,0,0,1,0,0,0,1,1,1,1
7,35.0,3.0,58192.44,9.0,323.0,31.0,7.0,61.0,16.0,25.23,16.0,3334.81,36.05,2,204.3,441.57,6,106.07,3660,2,0,6,0,0,1,0,0,0,1,1,1,1
4,30.0,9.0,110439.56,3.0,7.0,15.0,4.0,18.0,16.0,12.0,7.0,1218.92,34.97,2,348.94,118.43,1,695.06,3661,1,1,27,0,0,0,0,0,0,1,1,1,0
5,30.0,9.0,110439.56,3.0,7.0,15.0,4.0,13.0,16.0,17.0,7.0,1218.92,37.28,2,348.94,71.5,1,741.99,3661,1,1,27,0,0,0,0,0,0,1,1,1,0
1,39.0,6.0,124900.86,0.0,6.0,12.0,4.0,10.0,1.0,1.7,3.0,562.56,27.05,1,324.6,146.3,1,781.55,3664,0,1,25,0,1,1,0,1,0,0,0,0,0
3,39.0,6.0,124900.86,0.0,6.0,12.0,4.0,9.0,0.0,-5.3,3.0,562.56,30.5,1,324.6,536.55,3,411.29,3664,0,1,25,0,1,1,0,1,0,0,0,0,0
6,39.0,6.0,124900.86,0.0,6.0,3259.0,4.0,9.0,-2.0,-3.3,3.0,562.56,32.11,1,324.6,242.28,1,685.57,3664,0,1,26,0,1,1,0,1,0,0,0,0,0
8,41.0,14.0,142639.96,5.0,4.0,16.0,1.0,21.0,13.0,7.69,528.0,1351.02,37.16,2,60.29,1097.76,5,300.72,3665,1,1,15,0,0,0,0,0,0,0,0,1,0
5,26.0,7.869976532707539,32904.13,2.0,7.0,2.0,2.0,2.0,0.0,7.43,2.0,781.45,24.98,1,46.03,377.15,6,155.32,3668,0,1,16,0,0,0,0,1,1,0,0,0,0
8,27.0,7.869976532707539,32904.13,2.0,7.0,2.0,2.0,2.0,2.0,1.43,3.0,781.45,31.53,1,46.03,284.8,6,247.67,3668,0,1,16,0,0,0,0,1,1,0,0,0,0
1,22.0,8.0,42787.44,7.0,10.0,21.0,2.0,52.0,18.0,14.26,12.0,2543.89,26.25,2,71.19,115.92,4,463.15,3670,2,0,14,0,0,0,0,1,1,0,0,0,0
2,22.0,8.0,42787.44,7.0,10.0,21.0,2.0,51.0,20.0,14.26,12.0,2543.89,39.99,2,71.19,71.79,3,497.29,3670,2,0,14,0,0,0,0,1,1,0,0,0,0
2,39.0,2.0,17235.12,0.0,1.0,1.0,1.0,17.0,10.0,11.37,2.0,506.37,29.13,1,13.58,117.96,6,327.79,3673,0,1,25,0,0,0,0,0,0,0,1,0,0
3,39.0,2.0,17235.12,0.0,1.0,1.0,1.0,12.0,10.0,11.37,2.0,506.37,23.99,1,13.58,30.97,2,374.77,3673,0,1,25,0,0,0,0,0,0,0,1,0,0
5,39.0,2.0,17235.12,0.0,1.0,1.0,1.0,13.0,10.0,11.37,2.0,506.37,27.45,1,42891.0,46.45,2,359.3,3673,0,1,25,0,0,0,0,0,0,0,1,0,0
7,40.0,2.0,17235.12,0.0,1.0,1.0,1.0,13.0,10.0,11.37,5.0,506.37,26.2,1,13.58,49.61,4,376.14,3673,0,1,25,0,0,0,0,0,0,0,1,0,0
1,51.0,4.0,121675.68,3.0,7.0,3.0,1.0,8.0,2.0,3.0,1.0,984.27,30.45,1,95.86,232.41,2,930.3,3677,0,1,15,0,0,1,0,0,0,0,0,0,0
2,51.0,4.0,121675.68,3.0,7.0,3.0,1.0,11.0,7.0,3.0,1.0,984.27,39.6,1,95.86,186.1,1,966.61,3677,0,1,15,0,0,1,0,0,0,0,0,0,0
3,51.0,4.0,121675.68,3.0,7.0,3.0,1.0,8.0,5.0,-1.0,1.0,984.27,30.61,1,95.86,423.59,4,759.12,3677,0,1,15,0,0,1,0,0,0,0,0,0,0
7,31.0,10.0,77561.64,7.0,4.0,2540.0,4.0,24.0,17.0,10.36,7.0,680.25,32.36,0,141.76,78.45,1,680.23,3678,1,1,17,0,0,0,0,1,0,0,1,1,1
2,50.0,13.0,91516.44,2.0,4.0,12.0,4.0,9.0,6.0,11.73,4.0,226.23,25.86,1,237.87,279.84,3,526.73,3679,0,1,16,0,1,0,0,0,1,0,0,0,1
5,50.0,13.0,91516.44,2.0,4.0,12.0,4.0,9.0,6.0,11.73,4.0,226.23,38.71,0,237.87,407.12,3,399.45,3679,0,1,16,0,1,0,0,0,1,0,0,0,1
