Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Binary_Credit_Score,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
7,23.0,2.0,54150.09,7.0,8.0,30.0,7.0,21.0,16.0,24.54,12.0,4204.98,35.81,2,211.39,38.61,1,449.55,3875,2,0,9,0,0,1,0,0,0,1,1,1,1
8,23.0,2.0,54150.09,7.0,8.0,30.0,7.0,17.0,14.0,24.54,12.0,4204.98,36.58,2,211.39,73.0,1,415.16,3875,2,0,10,0,0,1,0,0,0,1,1,1,1
1,30.0,6.0,7682.52,6.0,6.0,32.0,7.0,28.0,9.0,9.59,10.0,1453.52,24.19,2,31.02,28.88,6,297.72,3876,1,0,8,0,1,1,1,0,0,0,1,1,1
3,30.0,6.0,7682.52,6.0,6.0,32.0,7.0,28.0,8.0,9.59,15.0,1453.52,24.99,2,31.02,53.21,6,273.39,3876,1,0,8,0,1,1,1,0,0,0,1,1,1
5,31.0,6.0,7682.52,6.0,6.0,32.0,7.0,29.0,9.0,9.59,15.0,1453.52,24.91,2,31.02,40.91,5,275.69,3876,1,0,8,0,1,1,1,0,0,0,1,1,1
7,31.0,6.0,7682.52,6.0,6.0,32.0,7.0,30.0,8.0,9.59,15.0,1453.52,25.45,2,31.02,86.94,6,239.66,3876,1,0,8,0,1,1,1,0,0,0,1,1,1
5,22.0,4.0,7895.56,5.0,10.0,34.0,5.0,8.0,13.0,8.7,15.0,2659.39,28.36,2,26.66,71.19,6,283.34,3877,1,0,19,0,1,0,0,0,0,1,0,0,1
1,46.0,2.0,130232.25,5.0,3.0,7.0,1.0,6.0,2.0,4.05,3.0,1077.66,36.83,1,60.04,240.39,3,1034.64,3879,0,1,18,0,0,1,0,0,0,0,0,0,0
2,46.0,2.0,130232.25,5.0,3.0,7.0,1.0,6.0,5.0,0.05,3.0,1077.66,28.35,1,60.04,610.07,3,664.96,3879,0,1,18,0,0,1,0,0,0,0,0,0,0
8,46.0,2.0,130232.25,5.0,3.0,7.0,1.0,6.0,6.0,4.05,3.0,1077.66,37.16,1,60.04,161.31,2,1103.72,3879,0,0,19,0,0,1,0,0,0,0,0,0,0
3,29.0,13.0,30028.29,3.0,6.0,10.0,4.0,15.0,19.0,10.65,8.0,1410.84,24.4,2,76.32,259.4,6,182.91,3880,1,0,6,0,0,0,0,1,0,0,0,1,1
7,29.0,13.0,30028.29,3.0,6.0,10.0,4.0,16.0,16.0,17.65,8.0,1410.84,29.69,2,76.32,178.8,5,253.52,3880,1,0,7,0,0,0,0,1,0,0,0,1,1
2,29.0,1.0,53331.48,10.0,5.0,26.0,9.0,63.0,21.0,16.23,12.0,2913.93,37.2,2,230.34,53.12,1,382.06,3881,2,0,1,0,1,0,1,1,1,0,0,1,1
3,29.0,1.0,53331.48,10.0,5.0,26.0,9.0,58.0,21.0,16.23,15.0,2913.93,37.52,2,230.34,321.54,4,143.65,3881,2,0,2,0,1,0,1,1,1,0,0,1,1
4,29.0,1.0,53331.48,10.0,5.0,26.0,9.0,57.0,21.0,16.23,15.0,2913.93,26.38,2,230.34,231.1,5,244.09,3881,2,0,2,0,1,0,1,1,1,0,0,1,1
6,29.0,1.0,3872434.0,10.0,5.0,26.0,9.0,61.0,22.0,16.23,15.0,2913.93,26.72,2,230.34,37.85,1,397.34,3881,2,0,2,0,1,0,1,1,1,0,0,1,1
2,43.0,4.0,59359.04,9.0,10.0,28.0,6.0,29.0,16.0,13.28,10.0,3339.7,34.03,2,287.09,136.05,4,343.02,3882,2,0,5,0,0,1,1,1,1,1,1,0,0
5,43.0,4.0,59359.04,9.0,10.0,28.0,6.0,29.0,17.0,16.28,10.0,3339.7,38.41,2,287.09,103.92,1,345.15,3882,2,0,5,0,0,1,1,1,1,1,1,0,0
7,44.0,4.0,59359.04,9.0,10.0,28.0,6.0,29.0,17.0,15.28,10.0,3339.7,26.43,0,287.09,351.53,4,127.54,3882,2,0,5,0,0,1,1,1,1,1,1,0,0
1,34.0,9.0,30771.54,4.0,6.0,18.0,7.0,19.0,18.0,21.25,4.0,246.06,38.55,2,162.4,183.8098859794259,3,249.81,3883,1,0,8,0,1,0,0,0,1,0,0,0,1
4,34.0,9.0,30771.54,4.0,6.0,18.0,7.0,19.0,18.0,25.25,4.0,246.06,31.28,2,162.4,203.81,4,178.71,3883,1,0,9,0,1,0,0,0,1,0,0,0,1
7,34.0,9.0,30771.54,4.0,6.0,18.0,7.0,19.0,20.0,19.25,4.0,246.06,27.93,2,162.4,85.18,4,297.34,3883,1,0,9,0,1,0,0,0,1,0,0,0,1
3,28.0,3.0,31040.14,3.0,5.0,16.0,2.0,7.0,8.0,13.77,5.0,1288.66,28.71,0,44.32,331.95,6,161.2,3884,1,0,29,0,1,0,0,0,1,0,0,0,0
6,28.0,3.0,31040.14,3.0,5.0,16.0,2.0,5.0,8.0,13.77,5.0,1288.66,35.3,2,44.32,89.52,2,363.64,3884,1,0,29,0,1,0,0,0,1,0,0,0,0
7,28.0,3.0,31040.14,3.0,5.0,16.0,2.0,9.0,8.0,13.77,5.0,1288.66,25.42,2,44.32,165.55,4,307.6,3884,1,0,29,0,1,0,0,0,1,0,0,0,0
1,19.0,10.0,17414.3,3.0,7.0,34.0,5.0,25.0,9.0,11.92,6.0,2500.7,33.03,2,61.17,52.51,6,304.84,3885,1,0,14,0,1,0,1,0,1,0,0,1,0
2,19.0,10.0,17414.3,3.0,7.0,4685.0,5.0,25.0,11.0,15.92,6.0,2500.7,39.08,2,61.17,155.92,6,201.43,3885,1,0,14,0,1,0,1,0,1,0,0,1,0
5,20.0,10.0,17414.3,3.0,7.0,34.0,5.0,26.0,11.0,15.92,9.0,2500.7,39.9,2,61.17,173.07,6,184.28,3885,1,0,15,0,1,0,1,0,1,0,0,1,0
6,20.0,10.0,17414.3,3.0,7.0,34.0,5.0,26.0,9.0,16.92,9.0,2500.7,28.31,2,61.17,114.46,6,242.89,3885,1,0,15,0,1,0,1,0,1,0,0,1,0
2,39.0,6.0,46248.72,8.0,7.0,14.0,7.0,25.0,8.0,18.43,6.0,214.72,33.14,2,57740.0,369.71,6,100.85,3886,1,0,14,0,0,0,1,1,1,1,1,0,0
5,39.0,6.0,46248.72,8.0,7.0,14.0,7.0,25.0,8.0,18.43,6.0,214.72,36.81,2,207.85,74.16,1,346.39,3886,1,0,15,0,0,0,1,1,1,1,1,0,0
7,39.0,6.0,46248.72,8.0,7.0,14.0,7.0,30.0,11.0,18.43,9.0,214.72,33.71,0,207.85,174.41,3,266.15,3886,1,0,15,0,0,0,1,1,1,1,1,0,0
1,53.0,13.0,21051.14,1.0,6.0,8.0,1.0,3.0,12.0,7.38,2.0,90.3,37.39,1,15.5,54.26,2,359.37,3887,0,1,16,0,1,0,0,0,0,0,0,0,0
3,53.0,13.0,21051.14,1.0,6.0,8.0,1.0,3.0,12.0,7.38,2.0,90.3,26.84,1,15.5,36.62,3,387.01,3887,0,1,17,0,1,0,0,0,0,0,0,0,0
4,53.0,13.0,21051.14,1.0,6.0,8.0,1.0,3.0,12.0,7.38,2.0,90.3,30.39,1,15.5,85.64,3,337.99,3887,0,0,17,0,1,0,0,0,0,0,0,0,0
6,53.0,13.0,21051.14,1.0,6.0,8.0,1.0,3.0,10.0,7.38,2.0,90.3,30.0,1,71791.0,132.72,6,320.91,3887,0,0,17,0,1,0,0,0,0,0,0,0,0
8,53.0,13.0,21051.14,1.0,6.0,8.0,1.0,0.0,9.0,7.38,2.0,90.3,28.25,1,15.5,207.7,6,245.93,3887,0,0,17,0,1,0,0,0,0,0,0,0,0
2,18.0,5.0,59502.28,2.0,4.0,1.0,4.0,11.0,1.0,6.21,4.0,395.15,29.01,1,188.69,111.8,3,453.46,3888,0,1,25,0,1,0,0,1,0,0,0,0,1
5,18.0,5.0,59502.28,2.0,4.0,1.0,4.0,9.0,4.0,-0.79,4.0,395.15,32.16,1,188.69,121.76,1,423.5,3888,0,1,25,0,1,0,0,1,0,0,0,0,1
6,18.0,5.0,59502.28,2.0,4.0,1.0,4.0,10.0,4.0,6.21,4.0,395.15,36.99,1,49132.0,126.46,4,448.79,3888,0,1,25,0,1,0,0,1,0,0,0,0,1
2,29.0,10.0,7567.5,6.0,7.0,21.0,5.0,60.0,22.0,30.4,12.0,4343.3,36.56,0,25.53,15.4,3,294.03,3889,2,0,11,0,0,0,1,1,1,1,0,0,0
3,29.0,10.0,7567.5,6.0,7.0,21.0,5.0,58.0,22.0,26.4,12.0,4343.3,29.53,2,25.53,13.19,3,296.24,3889,2,0,11,0,0,0,1,1,1,1,0,0,0
4,29.0,10.0,7567.5,6.0,7.0,21.0,5.0,55.0,22.0,26.4,12.0,4343.3,31.94,0,25.53,59.46,5,269.97,3889,2,0,11,0,0,0,1,1,1,1,0,0,0
6,29.0,10.0,7567.5,6.0,7.0,21.0,5.0,65.0,22.0,26.4,12.0,4343.3,25.17,2,25.53,101.29,6,238.14,3889,2,0,11,0,0,0,1,1,1,1,0,0,0
8,30.0,10.0,7567.5,6.0,7.0,21.0,5.0,60.0,22.0,26.4,12.0,4343.3,35.14,2,25.53,64.01,6,275.42,3889,2,0,11,0,0,0,1,1,1,1,0,0,0
1,29.0,8.0,93169.92,6.0,7.0,18.0,2.0,6.0,12.0,19.62,1.0,1110.09,30.57,2,112.34,491.56,5,455.52,3890,1,0,26,0,0,0,0,0,1,0,1,0,0
5,29.0,8.0,93169.92,6.0,7.0,18.0,2.0,6.0,12.0,19.62,1.0,1110.09,30.26,2,112.34,666.72,5,280.36,3890,1,0,26,0,0,0,0,0,1,0,1,0,0
6,29.0,8.0,93169.92,6.0,7.0,18.0,2.0,6.0,12.0,19.62,1.0,1110.09,29.11,2,80135.0,241.85,5,705.22,3890,1,0,27,0,0,0,0,0,1,0,1,0,0
7,29.0,8.0,12224929.0,6.0,7.0,18.0,2.0,8.0,10.0,20.62,1.0,1110.09,40.8,2,112.34,63.05,1,844.03,3890,1,0,27,0,0,0,0,0,1,0,1,0,0
3,21.0,8.0,125943.63,3.0,5.0,6.0,1.0,3.0,9.0,2.19,1.0,853.94,31.42,1,90.83,1033.37,5,200.63,3892,0,0,23,0,0,1,0,0,0,0,0,0,0
4,21.0,8.0,125943.63,3.0,5.0,6.0,1.0,3.0,4.0,2.19,1.0,853.94,37.2,1,90.83,224.23,1,969.77,3892,0,0,23,0,0,1,0,0,0,0,0,0,0
5,21.0,8.0,125943.63,3.0,5.0,6.0,1.0,4.0,7.0,2.19,1.0,853.94,37.79,1,90.83,211.45,1,982.55,3892,0,0,23,0,0,1,0,0,0,0,0,0,0
6,21.0,8.0,125943.63,3.0,5.0,6.0,1.0,3.0,7.0,1.19,4.0,853.94,34.7,1,90.83,401.81,6,842.19,3892,0,0,23,0,0,1,0,0,0,0,0,0,0
8,21.0,8.0,125943.63,3.0,5.0,6.0,1.0,3.0,4.0,2.19,4.0,853.94,38.01,1,90.83,727.85,5,506.15,3892,0,0,23,0,0,1,0,0,0,0,0,0,0
1,22.0,1.0,16083.84,7.0,4.0,11.0,2.0,15.0,15.0,7.92,0.0,537.64,25.93,2,14.69,37.4,1,336.74,3893,1,0,16,0,0,0,0,1,0,0,1,0,0
6,22.0,1.0,16083.84,7.0,4.0,11.0,2.0,15.0,18.0,7.92,0.0,537.64,28.66,2,46128.0,129.65,5,284.49,3893,1,0,17,0,0,0,0,1,0,0,1,0,0
7,22.0,1.0,16083.84,7.0,4.0,11.0,2.0,15.0,18.0,7.92,0.0,537.64,26.04,2,14.69,119.5,6,304.65,3893,1,0,17,0,0,0,0,1,0,0,1,0,0
1,27.0,6.0,67512.6,7.0,6.0,31.0,3.0,28.0,11.0,13.48,11.0,2342.79,30.41,2,88.99,183.78,2,557.63,3894,1,0,9,0,0,1,0,1,0,0,0,0,1
3,27.0,6.0,67512.6,7.0,6.0,31.0,3.0,28.0,11.0,13.48,11.0,2342.79,27.07,2,88.99,105.27,1,626.14,3894,1,0,9,0,0,1,0,1,0,0,0,0,1
4,27.0,6.0,67512.6,7.0,6.0,31.0,3.0,28.0,11.0,13.48,11.0,2342.79,29.35,2,88.99,341.44,3,409.97,3894,1,0,10,0,0,1,0,1,0,0,0,0,1
6,28.0,6.0,67512.6,7.0,6.0,31.0,3.0,23.0,11.0,13.48,11.0,2342.79,38.11,2,88.99,727.66,6,53.75,3894,1,0,10,0,0,1,0,1,0,0,0,0,1
8,28.0,6.0,67512.6,7.0,6.0,31.0,3.0,28.0,9.0,13.48,15.0,2342.79,38.97,2,88.99,270.97,6,510.44,3894,1,0,10,0,0,1,0,1,0,0,0,0,1
2,18.0,14.0,19742.24,7.0,6.0,32.0,4.0,23.0,13.0,14.55,9.0,1373.49,39.52,2,52.09,61.61,5,328.22,3896,1,0,8,0,0,1,1,0,1,0,1,0,0
6,18.0,14.0,19742.24,7.0,6.0,32.0,4.0,22.0,13.0,9.55,9.0,1373.49,33.23,2,52.09,169.55,6,230.28,3896,1,0,9,0,0,1,1,0,1,0,1,0,0
1,37.0,3.0,8499.64,8.0,7.0,20.0,8.0,30.0,18.0,5.65,9.0,2573.1,25.26,2,34.7,35.45,5,291.58,3897,2,0,15,0,1,1,0,1,0,1,1,0,1
7,38.0,3.0,8499.64,8.0,7.0,20.0,8.0,25.0,17.0,5.65,9.0,2573.1,26.58,2,34.7,73.76,4,243.26,3897,2,0,15,0,1,1,0,1,0,1,1,0,1
2,28.0,3.0,43115.38,4.0,4.0,6.0,4.0,9.0,10.0,14.86,0.0,746.05,28.47,1,118.44,169.35,5,372.9,3898,0,1,16,0,1,0,0,0,0,1,1,0,1
3,29.0,3.0,43115.38,4.0,4.0,6.0,4.0,13.0,10.0,7.86,0.0,746.05,34.32,1,118.44,83.29,2,428.97,3898,0,1,16,0,1,0,0,0,0,1,1,0,1
4,29.0,3.0,43115.38,4.0,4.0,6.0,4.0,14.0,10.0,2.86,0.0,746.05,39.78,1,118.44,114.22,2,398.03,3898,0,1,16,0,1,0,0,0,0,1,1,0,1
7,29.0,3.0,43115.38,4.0,4.0,6.0,4.0,9.0,10.0,7.86,0.0,746.05,25.58,1,118.44,454.29,6,97.96,3898,0,1,16,0,1,0,0,0,0,1,1,0,1
8,29.0,3.0,43115.38,4.0,4.0,6.0,4.0,9.0,10.0,7.86,0.0,746.05,30.88,1,118.44,58.27,2,453.99,3898,0,1,16,0,1,0,0,0,0,1,1,0,1
2,27.0,11.0,16038.69,8.0,7.0,16.0,7.0,24.0,7.0,11.5,7.0,1975.78,34.46,2,79.94,148.67,6,179.05,3899,1,0,16,0,0,1,1,0,1,0,1,0,1
4,27.0,11.0,16038.69,8.0,7.0,16.0,7.0,24.0,10.0,13.5,9.0,1975.78,37.1,2,79.94,50.43,6,277.29,3899,1,0,16,0,0,1,1,0,1,0,1,0,1
8,27.0,11.0,16038.69,8.0,7.0,16.0,7.0,24.0,12.0,13.5,9.0,1975.78,33.23,2,79.94,69.04,5,248.67,3899,1,0,16,0,0,1,1,0,1,0,1,0,1
1,44.0,7.0,7885.6,8.0,7.0,23.0,5.0,44.0,22.0,1.64,12.0,1334.09,27.71,2,30.6,25.16,5,279.66,3900,2,0,9,0,1,0,1,0,0,0,1,0,0
2,44.0,7.0,7885.6,8.0,7.0,23.0,5.0,46.0,22.0,1.64,12.0,1334.09,27.49,2,30.6,59.78,6,255.03,3900,2,0,9,0,1,0,1,0,0,0,1,0,0
6,44.0,7.0,7885.6,8.0,7.0,23.0,5.0,41.0,22.0,1.64,12.0,1334.09,25.73,0,30.6,67.85,6,246.96,3900,2,0,10,0,1,0,1,0,0,0,1,0,0
8,44.0,7.0,7885.6,8.0,7.0,23.0,5.0,46.0,23.0,1.64,12.0,1334.09,31.15,2,30.6,56.29,6,258.52,3900,2,0,10,0,1,0,1,0,0,0,1,0,0
1,30.0,12.0,10366.83,8.0,3.0,6.0,4.0,24.0,12.0,7.92,4.0,0.95,29.33,2,24.41,14.99,5,297.49,3901,1,0,20,0,0,0,1,1,0,1,0,0,0
3,30.0,12.0,10366.83,8.0,3.0,6.0,4.0,24.0,14.0,7.92,4.0,0.95,34.23,2,24.41,76.61,6,245.87,3901,1,0,20,0,0,0,1,1,0,1,0,0,0
4,30.0,12.0,10366.83,8.0,3.0,6.0,4.0,24.0,12.0,7.92,4.0,0.95,33.78,2,24.41,46.52,6,275.96,3901,1,0,20,0,0,0,1,1,0,1,0,0,0
6,30.0,12.0,10366.83,8.0,3.0,6.0,4.0,24.0,14.0,7.92,5.0,0.95,24.68,2,24.41,22.76,2,259.72,3901,1,0,20,0,0,0,1,1,0,1,0,0,0
7,30.0,12.0,10366.83,8.0,3.0,6.0,4.0,24.0,16.0,7.92,309.0,0.95,34.19,0,24.41,67.87,6,254.61,3901,1,0,20,0,0,0,1,1,0,1,0,0,0
2,35.0,6.0,82203.45,5.0,4.0,12.0,2.0,12.0,18.0,4.86,1.0,667.13,31.38,2,104.32,606.4,5,234.81,3902,1,0,22,0,0,1,0,1,0,0,0,0,0
3,35.0,6.0,82203.45,6.0,5.0,12.0,2.0,12.0,20.0,4.86,4.0,667.13,38.25,2,104.32,462.66,4,368.55,3902,1,0,22,0,0,1,0,1,0,0,0,0,0
6,35.0,6.0,82203.45,6.0,5.0,12.0,2.0,14.0,20.0,6.86,4.0,667.13,31.54,2,104.32,215.02,2,596.19,3902,1,0,22,0,0,1,0,1,0,0,0,0,0
4,31.0,2.0,48101.13,7.0,8.0,30.0,9.0,45.0,19.0,27.14,8.0,4416.68,23.98,2,315.07,81.81,1,307.14,3903,2,1,6,0,0,1,0,1,1,1,0,1,1
5,31.0,2.0,48101.13,7.0,8.0,30.0,9.0,45.0,19.0,27.14,8.0,4416.68,30.73,2,315.07,260.93,3,148.01,3903,2,0,6,0,0,1,0,1,1,1,0,1,1
7,31.0,2.0,48101.13,7.0,8.0,30.0,9.0,45.0,19.0,27.14,1650.0,4416.68,35.16,2,315.07,86.6,1,302.34,3903,2,1,6,0,0,1,0,1,1,1,0,1,1
8,31.0,2.0,48101.13,7.0,8.0,30.0,9.0,45.0,19.0,27.14,12.0,4416.68,22.78,2,315.07,270.28,4,148.67,3903,2,1,6,0,0,1,0,1,1,1,0,1,1
3,45.0,13.0,9093.86,7.0,9.0,27.0,4.0,25.0,18.0,15.75,8.0,2196.35,34.99,2,25.63,69.97,6,256.58,3904,2,0,9,0,0,0,1,1,0,1,0,0,0
6,45.0,13.0,9093.86,7.0,9.0,27.0,4.0,25.0,18.0,15.75,11.0,2196.35,24.61,2,25.63,16.15,5,300.4,3904,2,0,9,0,0,0,1,1,0,1,0,0,0
8,45.0,13.0,9093.86,7.0,9.0,27.0,4.0,25.0,18.0,15.75,11.0,2196.35,35.05,2,25.63,48.59,6,277.96,3904,2,0,9,0,0,0,1,1,0,1,0,0,0
2,22.0,1.0,59214.6,7.0,10.0,27.0,9.0,34.0,23.0,20.47,8.0,2814.81,30.49,2,388.18,315.17,3,68.71,3905,2,0,2,0,1,0,1,0,1,1,0,1,0
6,22.0,1.0,59214.6,7.0,10.0,27.0,9.0,35.0,23.0,25.47,8.0,2814.81,30.21,2,19335.0,71.2,2,302.68,3905,2,0,3,0,1,0,1,0,1,1,0,1,0
5,18.0,10.0,8285.08,6.0,6.0,33.0,5.0,50.0,16.0,18.56,7.0,1821.76,32.22,2,18.85,25.21,3,275.18,3906,2,0,15,0,0,1,1,0,1,0,1,0,0
7,18.0,10.0,8285.08,6.0,6.0,33.0,5.0,51.0,18.0,18.56,7.0,1821.76,31.04,2,18.85,35.1,4,275.3,3906,2,0,15,0,0,1,1,0,1,0,1,0,0
1,27.0,4.0,38036.61,2.0,3.0,2.0,2.0,12.0,5.0,4.84,4.0,241.07,34.22,1,33.31,63.33,3,481.43,3907,0,0,16,0,0,0,1,0,0,0,1,0,0
3,27.0,4.0,38036.61,2.0,3.0,2.0,2.0,12.0,5.0,4.84,4.0,241.07,25.13,0,33.31,70.18,2,464.58,3907,0,0,16,0,0,0,1,0,0,0,1,0,0
7,27.0,4.0,38036.61,2.0,3.0,2.0,2.0,15.0,5.0,4.84,8.0,241.07,36.19,1,33.31,295.23,5,269.53,3907,0,0,17,0,0,0,1,0,0,0,1,0,0
8,27.0,4.0,38036.61,2.0,3.0,2.0,2.0,12.0,5.0,4.84,8.0,241.07,34.8,1,33.31,249.77,4,304.99,3907,0,0,17,0,0,0,1,0,0,0,1,0,0
1,23.0,7.0,8983.56,6.0,4.0,6.0,2.0,8.0,16.0,11.25,7.0,1270.65,29.01,2,9.89,16.17,3,298.5,3908,1,0,14,0,1,1,0,0,0,0,0,0,0
3,23.0,7.0,8983.56,6.0,4.0,6.0,2.0,7.0,16.0,11.25,7.0,1270.65,30.15,2,9.89,28.94,5,305.74,3908,1,0,14,0,1,1,0,0,0,0,0,0,0
5,23.0,7.0,8983.56,6.0,4.0,6.0,2.0,8.0,16.0,11.25,8.0,1270.65,28.24,2,9.89,16.83,5,317.85,3908,1,0,15,0,1,1,0,0,0,0,0,0,0
6,23.0,7.0,8983.56,6.0,4.0,6.0,2.0,8.0,19.0,11.25,8.0,1270.65,28.65,2,9.89,50.06,6,294.62,3908,1,0,15,0,1,1,0,0,0,0,0,0,0
7,23.0,7.0,8983.56,6.0,4.0,6.0,2.0,8.0,16.0,8.25,8.0,1270.65,33.91,2,9.89,54.95,5,279.73,3908,1,0,15,0,1,1,0,0,0,0,0,0,0
8,23.0,7.0,8983.56,6.0,4.0,6.0,2.0,7.0,16.0,11.25,8.0,1270.65,25.43,2,9.89,61.96,6,282.71,3908,1,0,15,0,1,1,0,0,0,0,0,0,0
2,21.0,5.0,28256.16,7.0,6.0,22.0,9.0,23.0,21.0,8.95,116.0,1721.83,34.37,2,195.87,213.56,6,130.65,3909,2,0,10,0,0,1,1,0,1,1,0,1,0
4,21.0,5.0,28256.16,8.0,7.0,22.0,9.0,23.0,21.0,8.95,9.0,1721.83,37.83,2,195.87,94.29,3,219.91,3909,2,0,10,0,0,1,1,0,1,1,0,1,0
6,21.0,5.0,28256.16,8.0,7.0,22.0,9.0,23.0,24.0,4.95,9.0,1721.83,39.47,2,195.87,71.74,3,242.46,3909,2,0,10,0,0,1,1,0,1,1,0,1,0
7,21.0,5.0,28256.16,8.0,7.0,22.0,9.0,19.0,21.0,8.95,9.0,1721.83,32.68,2,195.87,160.18,6,184.02,3909,2,0,10,0,0,1,1,0,1,1,0,1,0
4,34.0,7.0,14075.83,7.0,10.0,19.0,5.0,21.0,23.0,17.14,17.0,1333.74,37.53,2,31.01,57.79,6,288.91,3910,2,0,13,0,0,1,0,0,0,1,0,0,1
5,34.0,7.0,14075.83,7.0,10.0,19.0,5.0,20.0,23.0,17.14,17.0,1333.74,29.67,2,31.01,115.85,6,230.84,3910,2,0,13,0,0,1,0,0,0,1,0,0,1
8,35.0,7.0,14075.83,7.0,10.0,19.0,5.0,20.0,23.0,17.14,17.0,1333.74,23.96,2,31.01,63.19,4,263.5,3910,2,0,13,0,0,1,0,0,0,1,0,0,1
1,24.0,14.0,30608.63,3.0,6.0,9.0,1.0,8.0,19.0,17.04,803.0,729.74,38.49,2,12.92,183.8098859794259,1,445.78,3911,1,0,24,0,0,0,0,0,1,0,0,0,0
2,24.0,14.0,30608.63,3.0,6.0,9.0,1.0,11.0,17.0,17.04,4.0,729.74,29.53,2,12.92,161.83,6,380.33,3911,1,0,24,0,0,0,0,0,1,0,0,0,0
3,24.0,14.0,30608.63,3.0,6.0,9.0,1.0,10.0,17.0,17.04,4.0,729.74,31.85,2,12.92,71.99,3,440.16,3911,1,0,24,0,0,0,0,0,1,0,0,0,0
5,24.0,14.0,30608.63,3.0,6.0,9.0,1.0,10.0,17.0,17.04,9.0,729.74,28.06,0,12.92,186.24,6,355.92,3911,1,0,24,0,0,0,0,0,1,0,0,0,0
6,24.0,14.0,30608.63,3.0,6.0,9.0,1.0,10.0,17.0,17.04,9.0,729.74,33.45,2,12.92,310.82,6,231.33,3911,1,0,24,0,0,0,0,0,1,0,0,0,0
3,29.0,1.0,15714.98,10.0,7.0,16.0,9.0,21.0,18.0,4.98,7.0,1874.48,29.3,2,67.13,89.26,6,256.47,3912,2,0,7,0,1,0,1,0,0,1,1,0,0
6,30.0,1.0,15714.98,10.0,7.0,16.0,9.0,21.0,20.0,4.98,7.0,1874.48,34.14,2,25663.0,66.93,6,278.8,3912,2,0,7,0,1,0,1,0,0,1,1,0,0
7,30.0,1.0,15714.98,10.0,7.0,16.0,9.0,21.0,18.0,-1.02,8.0,1874.48,26.56,2,67.13,183.8098859794259,6,196.37,3912,2,0,7,0,1,0,1,0,0,1,1,0,0
3,31.0,11.0,55663.5,5.0,4.0,30.0,7.0,21.0,11.0,12.39,6.0,1319.74,27.96,2,223.54,159.64,2,360.08,3913,1,0,5,0,0,0,1,0,1,1,1,1,1
6,31.0,11.0,55663.5,5.0,4.0,30.0,7.0,21.0,12.0,7.39,6.0,1319.74,25.55,2,223.54,332.13,6,227.59,3913,1,0,5,0,0,0,1,0,1,1,1,1,1
7,31.0,11.0,55663.5,5.0,4.0,30.0,7.0,21.0,11.0,7.39,6.0,1319.74,27.03,2,223.54,136.71,4,403.0,3913,1,0,5,0,0,0,1,0,1,1,1,1,1
8,31.0,11.0,55663.5,5.0,4.0,30.0,7.0,21.0,13.0,7.39,6.0,1319.74,29.41,2,223.54,300.9,4,238.81,3913,1,0,6,0,0,0,1,0,1,1,1,1,1
1,34.0,1.0,19071.07,7.0,6.0,20.0,4.0,44.0,24.0,7.06,8.0,1538.98,28.46,2,52.16,174.8,6,251.77,3914,2,0,12,0,0,1,0,0,1,0,0,1,0
5,34.0,1.0,19071.07,7.0,6.0,20.0,4.0,44.0,24.0,7.06,13.0,1538.98,28.66,2,52.16,40.48,2,346.09,3914,2,0,12,0,0,1,0,0,1,0,0,1,0
6,34.0,1.0,19071.07,7.0,6.0,20.0,4.0,44.0,27.0,7.06,13.0,1538.98,32.28,2,52.16,21.69,2,364.88,3914,2,0,13,0,0,1,0,0,1,0,0,1,0
8,34.0,1.0,19071.07,7.0,6.0,20.0,4.0,44.0,27.0,7.06,13.0,1538.98,30.81,2,52.16,151.09,6,275.48,3914,2,0,13,0,0,1,0,0,1,0,0,1,0
3,41.0,6.0,32019.94,4.0,5.0,7.0,3.0,22.0,18.0,1.79,1.0,776.31,34.42,1,41.77,88.67,2,379.39,3915,0,1,16,0,0,1,0,0,0,1,0,0,1
4,41.0,6.0,32019.94,4.0,5.0,7.0,3.0,22.0,16.0,1.79,1.0,776.31,30.54,1,41.77,112.75,3,365.31,3915,0,1,16,0,0,1,0,0,0,1,0,0,1
5,41.0,6.0,32019.94,4.0,5.0,7.0,3.0,22.0,18.0,1.79,1.0,776.31,29.68,0,41.77,167.53,4,320.53,3915,0,1,16,0,0,1,0,0,0,1,0,0,1
7,41.0,6.0,32019.94,4.0,5.0,7.0,3.0,22.0,16.0,1.79,1.0,776.31,35.32,1,41.77,92.43,2,375.63,3915,0,1,17,0,0,1,0,0,0,1,0,0,1
8,42.0,6.0,32019.94,4.0,5.0,7.0,3.0,20.0,14.0,1.79,1.0,776.31,38.99,1,41.77,128.91,3,349.15,3915,0,1,17,0,0,1,0,0,0,1,0,0,1
